occurrance|characterCount|wordCount
shelter.n.bnc.00643709|360|62
shelter.n.bnc.00648547|216|46
shelter.n.bnc.00650428|250|42
shelter.n.bnc.00654081|264|45
shelter.n.bnc.00654087|347|64
shelter.n.bnc.00656081|424|80
shelter.n.bnc.00657758|228|43
shelter.n.bnc.00676322|421|76
shelter.n.bnc.00676715|400|73
shelter.n.bnc.00676717|441|85
shelter.n.bnc.00676720|277|51
shelter.n.bnc.00677537|472|88
shelter.n.bnc.00679613|354|60
shelter.n.bnc.00685720|214|46
shelter.n.bnc.00686715|281|50
shelter.n.bnc.00690991|315|61
shelter.n.bnc.00700518|170|34
shelter.n.bnc.00705650|327|54
shelter.n.bnc.00717495|495|89
shelter.n.bnc.00717781|321|58
shelter.n.bnc.00720923|310|64
shelter.n.bnc.00726965|45|10
shelter.n.bnc.00726985|136|27
shelter.n.bnc.00737201|309|65
shelter.n.bnc.00737694|228|45
shelter.n.bnc.00742554|182|35
shelter.n.bnc.00758367|298|53
shelter.n.bnc.00758956|314|52
shelter.n.bnc.00758984|476|78
shelter.n.bnc.00758985|226|39
shelter.n.bnc.00760922|275|51
shelter.n.bnc.00770424|88|19
shelter.n.bnc.00770459|446|77
shelter.n.bnc.00770496|168|28
shelter.n.bnc.00770497|93|16
shelter.n.bnc.00770962|84|17
shelter.n.bnc.00772814|417|69
shelter.n.bnc.00776694|228|40
shelter.n.bnc.00777336|309|58
shelter.n.bnc.00779864|329|62
shelter.n.bnc.00788307|278|58
shelter.n.bnc.00789117|323|65
shelter.n.bnc.00789459|451|87
shelter.n.bnc.00791250|168|28
shelter.n.bnc.00803195|298|56
shelter.n.bnc.00814489|170|34
shelter.n.bnc.00820110|474|80
shelter.n.bnc.00823648|231|36
shelter.n.bnc.00832080|471|95
shelter.n.bnc.00839015|656|108
shelter.n.bnc.00844290|175|39
shelter.n.bnc.00845722|165|38
shelter.n.bnc.00847049|331|61
shelter.n.bnc.00851046|190|34
shelter.n.bnc.00872389|296|56
shelter.n.bnc.00872513|106|22
shelter.n.bnc.00872573|137|32
simple.a.bnc.00000612|186|31
simple.a.bnc.00000666|152|28
simple.a.bnc.00000667|253|51
simple.a.bnc.00000688|141|28
simple.a.bnc.00001204|291|54
simple.a.bnc.00003761|227|42
simple.a.bnc.00003815|297|52
simple.a.bnc.00003899|234|42
simple.a.bnc.00004030|385|71
simple.a.bnc.00005174|346|66
simple.a.bnc.00008679|484|88
simple.a.bnc.00009367|333|58
simple.a.bnc.00009391|136|23
simple.a.bnc.00012908|206|42
simple.a.bnc.00012911|371|69
simple.a.bnc.00013286|290|48
simple.a.bnc.00013290|484|92
simple.a.bnc.00014148|297|60
simple.a.bnc.00014202|108|20
simple.a.bnc.00014232|371|68
simple.a.bnc.00014527|138|27
simple.a.bnc.00014702|198|34
simple.a.bnc.00015330|83|19
simple.a.bnc.00016104|195|37
simple.a.bnc.00016381|154|31
simple.a.bnc.00017690|82|17
simple.a.bnc.00018500|251|52
simple.a.bnc.00019078|219|43
simple.a.bnc.00026670|233|42
simple.a.bnc.00027332|171|33
simple.a.bnc.00027790|101|21
simple.a.bnc.00027813|89|17
simple.a.bnc.00029079|221|39
simple.a.bnc.00030297|511|91
simple.a.bnc.00034862|247|47
simple.a.bnc.00038468|201|36
smell.v.bnc.00006854|153|35
smell.v.bnc.00006855|92|21
smell.v.bnc.00018122|199|41
smell.v.bnc.00027848|231|51
smell.v.bnc.00029806|436|79
smell.v.bnc.00032140|102|25
smell.v.bnc.00033773|210|41
smell.v.bnc.00037068|147|31
smell.v.bnc.00038036|312|64
smell.v.bnc.00038123|201|38
smell.v.bnc.00038326|127|24
smell.v.bnc.00038639|476|95
smell.v.bnc.00039739|533|96
smell.v.bnc.00046318|187|35
smell.v.bnc.00046598|425|79
smell.v.bnc.00047556|249|42
smell.v.bnc.00049781|338|65
smell.v.bnc.00064302|256|52
smell.v.bnc.00064665|532|99
smell.v.bnc.00110501|393|74
smell.v.bnc.00125821|154|27
smell.v.bnc.00126068|344|71
smell.v.bnc.00143745|729|126
smell.v.bnc.00176874|280|52
smell.v.bnc.00176875|498|93
smell.v.bnc.00177216|123|28
smell.v.bnc.00182100|125|26
smell.v.bnc.00182536|138|32
smell.v.bnc.00182969|99|22
smell.v.bnc.00183123|105|24
smell.v.bnc.00183909|143|32
smell.v.bnc.00195543|381|69
smell.v.bnc.00201232|185|35
smell.v.bnc.00202574|280|53
smell.v.bnc.00206591|330|63
smell.v.bnc.00206602|282|51
smell.v.bnc.00206618|232|45
smell.v.bnc.00209197|179|32
smell.v.bnc.00217927|97|18
smell.v.bnc.00280397|512|92
smell.v.bnc.00282241|248|49
smell.v.bnc.00291738|287|46
smell.v.bnc.00316236|132|28
smell.v.bnc.00318105|81|18
smell.v.bnc.00324386|318|66
smell.v.bnc.00325614|198|41
smell.v.bnc.00332743|73|15
smell.v.bnc.00333398|83|20
smell.v.bnc.00334093|117|24
smell.v.bnc.00334449|192|41
smell.v.bnc.00342281|261|47
smell.v.bnc.00347283|94|21
smell.v.bnc.00364533|221|44
smell.v.bnc.00364676|250|52
smell.v.bnc.00371291|328|59
smell.v.bnc.00372141|168|37
smell.v.bnc.00372872|157|32
smell.v.bnc.00373869|116|23
smell.v.bnc.00375141|116|27
smell.v.bnc.00375514|175|33
smell.v.bnc.00379378|33|8
smell.v.bnc.00383919|113|25
smell.v.bnc.00389969|180|36
smell.v.bnc.00390370|202|39
smell.v.bnc.00390384|397|77
smell.v.bnc.00390834|119|25
smell.v.bnc.00390837|268|51
smell.v.bnc.00390838|206|42
smell.v.bnc.00390843|226|43
smell.v.bnc.00390871|267|48
smell.v.bnc.00390872|194|35
smell.v.bnc.00412480|65|14
smell.v.bnc.00425440|156|29
smell.v.bnc.00426123|38|8
smell.v.bnc.00426697|73|14
smell.v.bnc.00427723|102|24
smell.v.bnc.00427986|200|39
smell.v.bnc.00453659|306|58
smell.v.bnc.00479603|226|40
smell.v.bnc.00552604|290|53
smell.v.bnc.00554375|324|68
smell.v.bnc.00557042|297|55
smell.v.bnc.00562615|281|53
smell.v.bnc.00566253|112|24
smell.v.bnc.00569443|254|45
smell.v.bnc.00580579|246|45
smell.v.bnc.00592988|257|52
smell.v.bnc.00592989|231|48
smell.v.bnc.00606349|51|12
smell.v.bnc.00611087|153|34
smell.v.bnc.00614300|159|34
smell.v.bnc.00621073|183|37
smell.v.bnc.00627022|182|35
smell.v.bnc.00627244|125|21
smell.v.bnc.00628175|468|100
smell.v.bnc.00633709|344|60
smell.v.bnc.00633753|130|27
smell.v.bnc.00635129|264|44
smell.v.bnc.00646644|198|40
smell.v.bnc.00655988|301|58
smell.v.bnc.00656946|318|62
smell.v.bnc.00658017|279|54
smell.v.bnc.00667320|225|43
smell.v.bnc.00669524|143|28
smell.v.bnc.00669593|32|8
smell.v.bnc.00670520|239|42
smell.v.bnc.00684852|186|33
smell.v.bnc.00687246|375|68
solid.a.bnc.00004744|282|48
solid.a.bnc.00015445|249|48
solid.a.bnc.00018266|134|24
solid.a.bnc.00018758|293|50
solid.a.bnc.00030581|355|72
solid.a.bnc.00031009|212|38
solid.a.bnc.00031046|300|58
solid.a.bnc.00031740|337|60
solid.a.bnc.00034017|124|23
solid.a.bnc.00034271|78|15
solid.a.bnc.00035070|346|75
solid.a.bnc.00035239|327|68
solid.a.bnc.00036573|486|89
solid.a.bnc.00037153|208|40
solid.a.bnc.00037337|141|27
solid.a.bnc.00038038|103|21
solid.a.bnc.00041468|249|50
solid.a.bnc.00050416|410|79
solid.a.bnc.00050499|194|35
solid.a.bnc.00050799|296|53
solid.a.bnc.00051127|384|69
solid.a.bnc.00051347|236|48
solid.a.bnc.00051398|347|65
solid.a.bnc.00058054|283|49
solid.a.bnc.00059516|302|56
solid.a.bnc.00060005|338|64
solid.a.bnc.00060074|362|72
solid.a.bnc.00061114|355|74
solid.a.bnc.00061184|182|38
solid.a.bnc.00061195|201|42
solid.a.bnc.00061512|333|64
solid.a.bnc.00061720|208|42
solid.a.bnc.00061965|552|112
solid.a.bnc.00062092|268|50
solid.a.bnc.00062595|317|55
solid.a.bnc.00066053|415|75
solid.a.bnc.00070972|223|47
solid.a.bnc.00071899|303|55
solid.a.bnc.00076601|365|66
solid.a.bnc.00077781|437|75
solid.a.bnc.00079281|430|84
solid.a.bnc.00079911|563|97
solid.a.bnc.00087316|465|88
solid.a.bnc.00087546|374|64
solid.a.bnc.00089011|278|52
solid.a.bnc.00090700|241|48
solid.a.bnc.00094785|462|82
solid.a.bnc.00105366|220|35
solid.a.bnc.00106142|317|57
solid.a.bnc.00108174|260|53
solid.a.bnc.00111260|257|47
solid.a.bnc.00117338|505|92
solid.a.bnc.00131950|82|15
solid.a.bnc.00136175|409|78
solid.a.bnc.00136621|233|47
solid.a.bnc.00139987|225|44
solid.a.bnc.00154086|644|121
solid.a.bnc.00154131|192|36
sort.n.bnc.00001990|239|48
sort.n.bnc.00002363|331|67
sort.n.bnc.00002375|341|64
sort.n.bnc.00002388|200|38
sort.n.bnc.00002426|246|47
sort.n.bnc.00002453|427|78
sort.n.bnc.00002972|246|49
sort.n.bnc.00003300|410|64
sort.n.bnc.00003362|160|28
sort.n.bnc.00003384|357|66
sort.n.bnc.00003385|342|68
sort.n.bnc.00003432|249|46
sort.n.bnc.00003550|575|103
sort.n.bnc.00003618|340|64
sort.n.bnc.00003660|445|83
sort.n.bnc.00003701|262|47
sort.n.bnc.00003715|426|67
sort.n.bnc.00003757|341|68
sort.n.bnc.00003820|437|80
sort.n.bnc.00003827|433|75
sort.n.bnc.00003830|262|52
sort.n.bnc.00003840|368|71
sort.n.bnc.00003861|252|45
sort.n.bnc.00003866|466|85
sort.n.bnc.00003876|405|76
sort.n.bnc.00003887|193|34
sort.n.bnc.00003906|259|49
sort.n.bnc.00004089|242|52
sort.n.bnc.00004305|237|46
sort.n.bnc.00004361|288|56
sort.n.bnc.00004721|323|60
sort.n.bnc.00004853|374|71
sort.n.bnc.00004931|378|75
sort.n.bnc.00004996|223|45
sort.n.bnc.00005091|421|81
sort.n.bnc.00005176|477|89
sort.n.bnc.00005374|318|57
sort.n.bnc.00005436|180|36
sort.n.bnc.00005535|243|49
sort.n.bnc.00006920|452|99
sort.n.bnc.00006921|260|54
sort.n.bnc.00007389|206|42
sort.n.bnc.00007423|304|58
sort.n.bnc.00007905|256|52
sort.n.bnc.00008179|444|79
sort.n.bnc.00008707|451|77
sort.n.bnc.00010002|115|22
sort.n.bnc.00010702|164|37
sort.n.bnc.00011564|183|38
sort.n.bnc.00012303|50|12
sort.n.bnc.00012325|234|51
sort.n.bnc.00013108|176|36
sort.n.bnc.00013203|201|36
sort.n.bnc.00013606|162|29
sort.n.bnc.00013650|360|62
sort.n.bnc.00015365|170|34
sort.n.bnc.00015587|174|35
sort.n.bnc.00016276|154|30
sort.n.bnc.00016519|107|26
sort.n.bnc.00016630|296|67
sort.n.bnc.00016772|125|28
sort.n.bnc.00017604|112|24
sort.n.bnc.00017610|135|33
sort.n.bnc.00018641|304|50
sort.n.bnc.00019131|200|41
sort.n.bnc.00019306|160|31
sort.n.bnc.00019420|122|27
sort.n.bnc.00019464|234|49
sort.n.bnc.00019761|282|53
sort.n.bnc.00020021|386|79
sort.n.bnc.00020551|221|39
sort.n.bnc.00020646|168|34
sort.n.bnc.00020854|63|13
sort.n.bnc.00020964|256|55
sort.n.bnc.00021057|94|18
sort.n.bnc.00021221|150|30
sort.n.bnc.00021292|71|17
sort.n.bnc.00021306|91|20
sort.n.bnc.00021327|111|26
sort.n.bnc.00021384|84|19
sort.n.bnc.00021442|134|28
sort.n.bnc.00021560|186|43
sort.n.bnc.00021565|186|40
sort.n.bnc.00021613|254|53
sort.n.bnc.00021696|55|12
sort.n.bnc.00021774|59|15
sort.n.bnc.00021857|157|34
sort.n.bnc.00022060|242|53
sort.n.bnc.00022214|467|95
sort.n.bnc.00022819|233|48
sort.n.bnc.00023783|266|51
sort.n.bnc.00026876|267|52
sort.n.bnc.00027177|151|32
sort.n.bnc.00028022|254|48
sort.n.bnc.00028466|122|23
sort.n.bnc.00028569|253|43
sort.n.bnc.00029658|392|77
sort.n.bnc.00033162|163|35
sort.n.bnc.00033748|222|45
sort.n.bnc.00033800|200|40
sort.n.bnc.00035065|299|56
sort.n.bnc.00035914|49|11
sort.n.bnc.00037174|523|111
sort.n.bnc.00037855|220|44
sort.n.bnc.00038583|319|59
sort.n.bnc.00038673|383|71
sort.n.bnc.00038778|367|66
sort.n.bnc.00039096|305|57
sort.n.bnc.00039485|586|111
sort.n.bnc.00039554|320|64
sort.n.bnc.00039766|252|49
sort.n.bnc.00039951|243|49
sort.n.bnc.00040137|375|66
sort.n.bnc.00040701|210|43
sort.n.bnc.00041173|133|29
sort.n.bnc.00042590|76|16
sort.n.bnc.00042896|213|45
sort.n.bnc.00042971|40|10
sort.n.bnc.00043464|267|52
sort.n.bnc.00043572|358|66
sort.n.bnc.00043598|274|49
sort.n.bnc.00043617|508|92
sort.n.bnc.00043644|252|45
sort.n.bnc.00043742|411|85
sort.n.bnc.00043747|210|34
sort.n.bnc.00044741|527|82
sort.n.bnc.00044874|408|72
sort.n.bnc.00045183|68|14
sort.n.bnc.00045334|126|22
sort.n.bnc.00046159|293|60
sort.n.bnc.00046191|313|65
sort.n.bnc.00046779|217|44
sort.n.bnc.00047527|284|58
sort.n.bnc.00047667|100|26
sort.n.bnc.00048137|341|67
sort.n.bnc.00050235|269|49
sort.n.bnc.00050275|146|25
sort.n.bnc.00050890|203|41
sort.n.bnc.00051239|312|65
sort.n.bnc.00058018|338|58
sort.n.bnc.00058739|138|27
sort.n.bnc.00058741|191|39
sort.n.bnc.00058822|173|39
sort.n.bnc.00059556|265|49
sort.n.bnc.00059604|155|32
sort.n.bnc.00062628|215|39
sort.n.bnc.00063429|394|82
sort.n.bnc.00064730|159|33
sort.n.bnc.00064785|302|62
sort.n.bnc.00065313|414|94
sort.n.bnc.00065453|340|59
sort.n.bnc.00065517|464|86
sort.n.bnc.00065820|418|78
sort.n.bnc.00065853|229|39
sort.n.bnc.00065869|161|35
sort.n.bnc.00066475|231|39
sort.n.bnc.00067805|295|53
sort.n.bnc.00067836|237|44
sort.n.bnc.00068742|166|34
sort.n.bnc.00068785|351|67
sort.n.bnc.00069212|338|54
sort.n.bnc.00069470|388|71
sort.n.bnc.00069710|247|48
sort.n.bnc.00070308|381|70
sort.n.bnc.00070583|335|64
sort.n.bnc.00070792|492|99
sort.n.bnc.00070870|519|88
sort.n.bnc.00071384|417|70
sort.n.bnc.00071758|383|72
sort.n.bnc.00073269|290|55
sort.n.bnc.00073992|394|70
sort.n.bnc.00075786|141|27
sort.n.bnc.00076271|262|49
sort.n.bnc.00076275|314|52
sort.n.bnc.00076856|230|48
sort.n.bnc.00077064|538|93
sort.n.bnc.00077215|405|68
sort.n.bnc.00077783|519|89
sort.n.bnc.00077802|179|34
sort.n.bnc.00077804|352|57
sort.n.bnc.00078110|256|53
sort.n.bnc.00079130|319|66
sort.n.bnc.00079424|222|46
sort.n.bnc.00079707|523|83
sort.n.bnc.00079903|149|30
sort.n.bnc.00079983|192|34
sort.n.bnc.00080073|129|26
sort.n.bnc.00082550|194|43
sort.n.bnc.00082569|317|60
sort.n.bnc.00083060|262|53
source.n.bnc.00000800|149|30
source.n.bnc.00001451|181|32
source.n.bnc.00001895|231|44
source.n.bnc.00001907|368|67
source.n.bnc.00001934|217|41
source.n.bnc.00002355|405|71
source.n.bnc.00002453|427|78
source.n.bnc.00002713|326|61
source.n.bnc.00002893|400|76
source.n.bnc.00003094|408|65
source.n.bnc.00003133|467|88
source.n.bnc.00005668|486|85
source.n.bnc.00008428|249|38
source.n.bnc.00008602|509|89
source.n.bnc.00008635|317|61
source.n.bnc.00008938|460|79
source.n.bnc.00008944|308|52
source.n.bnc.00009042|381|71
source.n.bnc.00009193|462|91
source.n.bnc.00009467|553|97
source.n.bnc.00009469|470|81
source.n.bnc.00009889|102|24
source.n.bnc.00010247|154|33
source.n.bnc.00014477|314|61
source.n.bnc.00017133|408|66
source.n.bnc.00017135|213|37
source.n.bnc.00017159|455|75
source.n.bnc.00017160|734|131
source.n.bnc.00017248|253|45
source.n.bnc.00017312|242|42
source.n.bnc.00020785|206|46
source.n.bnc.00020806|172|29
source.n.bnc.00023532|279|48
source.n.bnc.00023558|185|35
source.n.bnc.00023699|192|36
source.n.bnc.00024053|187|35
source.n.bnc.00024293|195|37
source.n.bnc.00024989|467|83
source.n.bnc.00025183|217|41
source.n.bnc.00026622|196|34
source.n.bnc.00027410|75|14
source.n.bnc.00028836|312|54
source.n.bnc.00029445|555|97
source.n.bnc.00029703|417|74
source.n.bnc.00029739|496|86
source.n.bnc.00029930|393|69
source.n.bnc.00030131|436|77
source.n.bnc.00031790|194|36
source.n.bnc.00034986|332|61
source.n.bnc.00036092|272|57
source.n.bnc.00037417|244|48
source.n.bnc.00044340|178|31
source.n.bnc.00049043|309|55
source.n.bnc.00049743|255|43
source.n.bnc.00049745|298|50
source.n.bnc.00049752|459|73
source.n.bnc.00049817|345|58
source.n.bnc.00050149|341|66
source.n.bnc.00050439|470|87
source.n.bnc.00050715|141|25
source.n.bnc.00051085|166|27
source.n.bnc.00051158|177|34
source.n.bnc.00052446|281|48
source.n.bnc.00055037|379|73
suspend.v.bnc.00001710|257|43
suspend.v.bnc.00004606|392|83
suspend.v.bnc.00005278|490|99
suspend.v.bnc.00005739|321|56
suspend.v.bnc.00009788|119|24
suspend.v.bnc.00020851|65|12
suspend.v.bnc.00041786|281|50
suspend.v.bnc.00044364|335|52
suspend.v.bnc.00048572|396|73
suspend.v.bnc.00077351|285|51
suspend.v.bnc.00086558|222|38
suspend.v.bnc.00086756|379|73
suspend.v.bnc.00088780|292|47
suspend.v.bnc.00090509|218|40
suspend.v.bnc.00090892|316|62
suspend.v.bnc.00097513|245|47
suspend.v.bnc.00100058|319|60
suspend.v.bnc.00100813|209|38
suspend.v.bnc.00100903|289|53
suspend.v.bnc.00101119|267|45
suspend.v.bnc.00104723|213|41
suspend.v.bnc.00104904|288|52
suspend.v.bnc.00105757|289|56
suspend.v.bnc.00105857|550|90
suspend.v.bnc.00107046|194|28
suspend.v.bnc.00107050|249|44
suspend.v.bnc.00109325|232|43
suspend.v.bnc.00111501|346|57
suspend.v.bnc.00119688|347|60
suspend.v.bnc.00119817|303|58
suspend.v.bnc.00120863|277|53
suspend.v.bnc.00167111|275|56
suspend.v.bnc.00169450|190|36
suspend.v.bnc.00173872|265|47
suspend.v.bnc.00177057|167|29
suspend.v.bnc.00187821|413|83
suspend.v.bnc.00188328|320|51
suspend.v.bnc.00188535|343|61
suspend.v.bnc.00188992|370|59
suspend.v.bnc.00202743|116|25
suspend.v.bnc.00213465|568|112
suspend.v.bnc.00213772|319|58
suspend.v.bnc.00216152|223|41
suspend.v.bnc.00216158|399|75
suspend.v.bnc.00219743|336|60
suspend.v.bnc.00220154|364|60
suspend.v.bnc.00221859|242|47
suspend.v.bnc.00222536|132|23
suspend.v.bnc.00224441|257|51
suspend.v.bnc.00224868|267|47
suspend.v.bnc.00226896|275|50
suspend.v.bnc.00227885|321|55
suspend.v.bnc.00228896|197|34
suspend.v.bnc.00228921|197|34
suspend.v.bnc.00230267|377|62
suspend.v.bnc.00230589|335|59
suspend.v.bnc.00230590|451|80
suspend.v.bnc.00230593|332|56
suspend.v.bnc.00230600|264|52
suspend.v.bnc.00231087|189|31
suspend.v.bnc.00231564|321|55
suspend.v.bnc.00231566|361|63
suspend.v.bnc.00231584|437|84
suspend.v.bnc.00231599|297|55
suspend.v.bnc.00232033|442|73
suspend.v.bnc.00232293|311|59
suspend.v.bnc.00233474|486|88
suspend.v.bnc.00233574|486|88
suspend.v.bnc.00234458|355|63
suspend.v.bnc.00234928|284|55
suspend.v.bnc.00235671|194|36
suspend.v.bnc.00235983|415|70
suspend.v.bnc.00236479|467|87
suspend.v.bnc.00236480|472|81
suspend.v.bnc.00236586|413|72
suspend.v.bnc.00238209|277|52
suspend.v.bnc.00239157|256|46
suspend.v.bnc.00243374|227|40
suspend.v.bnc.00247649|219|43
suspend.v.bnc.00248638|284|54
suspend.v.bnc.00250468|358|56
suspend.v.bnc.00250469|353|60
suspend.v.bnc.00250473|335|61
suspend.v.bnc.00252689|290|49
suspend.v.bnc.00267756|304|54
suspend.v.bnc.00268101|366|66
suspend.v.bnc.00268681|415|72
suspend.v.bnc.00269926|187|35
suspend.v.bnc.00276041|259|43
suspend.v.bnc.00286641|227|39
suspend.v.bnc.00290181|297|54
suspend.v.bnc.00290642|232|43
suspend.v.bnc.00292260|245|47
suspend.v.bnc.00292380|227|43
suspend.v.bnc.00294244|275|52
suspend.v.bnc.00297450|205|40
suspend.v.bnc.00324593|288|55
suspend.v.bnc.00338652|115|22
suspend.v.bnc.00348657|1528|279
suspend.v.bnc.00357111|246|43
suspend.v.bnc.00359280|216|39
suspend.v.bnc.00361097|334|62
suspend.v.bnc.00361106|204|38
suspend.v.bnc.00376088|334|60
suspend.v.bnc.00376123|412|75
suspend.v.bnc.00376703|220|38
suspend.v.bnc.00385457|243|47
suspend.v.bnc.00395959|231|41
suspend.v.bnc.00396504|330|58
suspend.v.bnc.00412165|154|27
suspend.v.bnc.00419220|422|78
suspend.v.bnc.00419644|355|62
suspend.v.bnc.00424232|280|50
suspend.v.bnc.00430767|490|86
suspend.v.bnc.00432279|292|53
suspend.v.bnc.00433423|205|36
suspend.v.bnc.00436941|487|94
suspend.v.bnc.00440137|235|40
suspend.v.bnc.00446706|291|53
suspend.v.bnc.00450629|223|35
suspend.v.bnc.00456359|469|75
suspend.v.bnc.00457782|420|72
suspend.v.bnc.00457783|349|63
suspend.v.bnc.00457791|402|69
suspend.v.bnc.00458077|266|48
suspend.v.bnc.00460948|147|24
suspend.v.bnc.00469664|243|44
suspend.v.bnc.00479121|310|57
talk.v.bnc.00001907|368|67
talk.v.bnc.00003969|312|59
talk.v.bnc.00004210|551|105
talk.v.bnc.00005630|419|81
talk.v.bnc.00006001|255|48
talk.v.bnc.00006447|781|170
talk.v.bnc.00006529|322|55
talk.v.bnc.00006530|150|28
talk.v.bnc.00006587|175|35
talk.v.bnc.00006622|239|43
talk.v.bnc.00006682|192|34
talk.v.bnc.00006712|179|35
talk.v.bnc.00006767|209|42
talk.v.bnc.00007089|438|73
talk.v.bnc.00007177|183|36
talk.v.bnc.00010147|557|110
talk.v.bnc.00010932|301|58
talk.v.bnc.00010988|363|75
talk.v.bnc.00011001|411|79
talk.v.bnc.00011079|94|20
talk.v.bnc.00011462|83|18
talk.v.bnc.00012139|180|38
talk.v.bnc.00014533|275|48
talk.v.bnc.00015020|203|34
talk.v.bnc.00015045|181|33
talk.v.bnc.00015669|67|16
talk.v.bnc.00017534|141|29
talk.v.bnc.00017538|101|23
talk.v.bnc.00018094|150|35
talk.v.bnc.00018171|140|31
talk.v.bnc.00018319|450|85
talk.v.bnc.00018491|315|56
talk.v.bnc.00018497|94|20
talk.v.bnc.00019055|606|109
talk.v.bnc.00019057|459|84
talk.v.bnc.00019483|150|34
talk.v.bnc.00019578|216|41
talk.v.bnc.00020446|100|24
talk.v.bnc.00020682|155|33
talk.v.bnc.00021241|150|29
talk.v.bnc.00021521|39|10
talk.v.bnc.00021888|47|12
talk.v.bnc.00027108|179|37
talk.v.bnc.00027867|232|40
talk.v.bnc.00027869|95|18
talk.v.bnc.00027970|311|62
talk.v.bnc.00028007|139|30
talk.v.bnc.00028020|153|33
talk.v.bnc.00028045|220|43
talk.v.bnc.00028123|177|37
talk.v.bnc.00028184|139|28
talk.v.bnc.00028349|223|43
talk.v.bnc.00028370|236|44
talk.v.bnc.00028824|255|39
talk.v.bnc.00030499|140|26
talk.v.bnc.00030581|355|72
talk.v.bnc.00031166|320|66
talk.v.bnc.00032117|35|9
talk.v.bnc.00032131|266|54
talk.v.bnc.00032175|62|16
talk.v.bnc.00032178|204|44
talk.v.bnc.00032179|151|32
talk.v.bnc.00032569|30|6
talk.v.bnc.00032980|180|36
talk.v.bnc.00036059|207|47
talk.v.bnc.00036279|60|14
talk.v.bnc.00036291|79|18
talk.v.bnc.00037769|616|125
talk.v.bnc.00037774|297|57
talk.v.bnc.00038441|576|102
talk.v.bnc.00039355|378|65
talk.v.bnc.00039828|225|43
talk.v.bnc.00040411|72|17
talk.v.bnc.00040611|62|15
talk.v.bnc.00040851|203|37
talk.v.bnc.00042210|192|36
talk.v.bnc.00042729|213|42
talk.v.bnc.00042922|247|50
talk.v.bnc.00043624|231|44
talk.v.bnc.00044537|410|69
talk.v.bnc.00045130|214|43
talk.v.bnc.00045776|391|80
talk.v.bnc.00045810|121|23
talk.v.bnc.00045940|193|37
talk.v.bnc.00045942|140|29
talk.v.bnc.00045995|66|17
talk.v.bnc.00046285|158|28
talk.v.bnc.00046554|118|27
talk.v.bnc.00046569|56|12
talk.v.bnc.00046625|85|18
talk.v.bnc.00046646|206|44
talk.v.bnc.00046663|460|96
talk.v.bnc.00046825|308|54
talk.v.bnc.00046856|306|60
talk.v.bnc.00047722|297|59
talk.v.bnc.00051757|156|26
talk.v.bnc.00052069|187|40
talk.v.bnc.00052820|350|52
talk.v.bnc.00057114|316|64
talk.v.bnc.00058202|346|70
talk.v.bnc.00064563|428|76
talk.v.bnc.00064729|155|28
talk.v.bnc.00065100|283|54
talk.v.bnc.00068213|370|63
talk.v.bnc.00069506|250|46
talk.v.bnc.00069599|444|89
